dataset,seed,state,depth,dose_ratio,epsilon,margin,agreement,split_regret_norm
bank_marketing,seed_2,root,0,0.75,11.109105901285574,14.812141201714098,0.9296875,0.0014677033262186692
bank_marketing,seed_2,root,0,1.0,14.812141201714098,14.812141201714098,0.8359375,0.003658615775863009
bank_marketing,seed_2,root,0,1.5,22.218211802571147,14.812141201714098,0.6484375,0.008279563307724542
bank_marketing,seed_2,root,0,2.0,29.624282403428197,14.812141201714098,0.53125,0.01124981193184686
bank_marketing,seed_2,probe_depth_0,0,0.0,0.0,14.812141201714098,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.25,3.7030353004285246,14.812141201714098,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.49,7.257949188839908,14.812141201714098,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.5,7.406070600857049,14.812141201714098,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.75,11.109105901285574,14.812141201714098,0.9296875,0.0014278495541231932
bank_marketing,seed_2,probe_depth_0,0,1.0,14.812141201714098,14.812141201714098,0.8203125,0.003888071493109905
bank_marketing,seed_2,probe_depth_0,0,1.5,22.218211802571147,14.812141201714098,0.6796875,0.007621383012753369
bank_marketing,seed_2,probe_depth_0,0,2.0,29.624282403428197,14.812141201714098,0.484375,0.012201711634595656
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,10.046127176239565,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,2.5115317940598914,10.046127176239565,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,4.922602316357387,10.046127176239565,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,5.023063588119783,10.046127176239565,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,7.534595382179674,10.046127176239565,0.90625,0.014575368532099904
bank_marketing,seed_2,probe_depth_2,2,1.0,10.046127176239565,10.046127176239565,0.8046875,0.03452893552169402
bank_marketing,seed_2,probe_depth_2,2,1.5,15.069190764359348,10.046127176239565,0.6015625,0.07726693909773652
bank_marketing,seed_2,probe_depth_2,2,2.0,20.09225435247913,10.046127176239565,0.5390625,0.09467221090313696
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,153.30382811518217,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,38.32595702879554,153.30382811518217,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,75.11887577643927,153.30382811518217,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,76.65191405759109,153.30382811518217,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,114.97787108638663,153.30382811518217,0.828125,0.09432088082663997
bank_marketing,seed_2,probe_depth_2,2,1.0,153.30382811518217,153.30382811518217,0.71875,0.1590126250778508
bank_marketing,seed_2,probe_depth_2,2,1.5,229.95574217277326,153.30382811518217,0.546875,0.26694384893364625
bank_marketing,seed_2,probe_depth_2,2,2.0,306.60765623036434,153.30382811518217,0.390625,0.37631730859914236
bank_marketing,seed_2,probe_depth_1,1,0.0,0.0,2.55565781158964,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.25,0.63891445289741,2.55565781158964,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.49,1.2522723276789236,2.55565781158964,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.5,1.27782890579482,2.55565781158964,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.75,1.91674335869223,2.55565781158964,0.9453125,0.0034308927910320403
bank_marketing,seed_2,probe_depth_1,1,1.0,2.55565781158964,2.55565781158964,0.921875,0.0049012754157600575
bank_marketing,seed_2,probe_depth_1,1,1.5,3.83348671738446,2.55565781158964,0.734375,0.016664336413584196
bank_marketing,seed_2,probe_depth_1,1,2.0,5.11131562317928,2.55565781158964,0.71875,0.01764459149673621
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,0.8419331759101283,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,0.21048329397753207,0.8419331759101283,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,0.41254725619596283,0.8419331759101283,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,0.42096658795506414,0.8419331759101283,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,0.6314498819325962,0.8419331759101283,0.9375,0.002203729003507985
bank_marketing,seed_2,probe_depth_2,2,1.0,0.8419331759101283,0.8419331759101283,0.8984375,0.0035810596307004755
bank_marketing,seed_2,probe_depth_2,2,1.5,1.2628997638651924,0.8419331759101283,0.78125,0.007713051512277947
bank_marketing,seed_2,probe_depth_2,2,2.0,1.6838663518202566,0.8419331759101283,0.6640625,0.01184504339385542
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,6.770268229781266,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,1.6925670574453164,6.770268229781266,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,3.3174314325928203,6.770268229781266,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,3.385134114890633,6.770268229781266,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,5.077701172335949,6.770268229781266,0.828125,0.1589918933736727
bank_marketing,seed_2,probe_depth_2,2,1.0,6.770268229781266,6.770268229781266,0.640625,0.348362040663308
bank_marketing,seed_2,probe_depth_2,2,1.5,10.155402344671899,6.770268229781266,0.4453125,0.5339685656221228
bank_marketing,seed_2,probe_depth_2,2,2.0,13.540536459562531,6.770268229781266,0.375,0.6171921339342619
bank_marketing,seed_2,probe_depth_0,0,0.0,0.0,11.761157900735839,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.25,2.9402894751839597,11.761157900735839,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.49,5.762967371360561,11.761157900735839,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.5,5.880578950367919,11.761157900735839,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.75,8.820868425551879,11.761157900735839,0.9453125,0.0011415559035235416
bank_marketing,seed_2,probe_depth_0,0,1.0,11.761157900735839,11.761157900735839,0.8046875,0.004076985369726935
bank_marketing,seed_2,probe_depth_0,0,1.5,17.641736851103758,11.761157900735839,0.703125,0.0064417434904580255
bank_marketing,seed_2,probe_depth_0,0,2.0,23.522315801471677,11.761157900735839,0.7578125,0.006078529654931039
bank_marketing,seed_2,probe_depth_1,1,0.0,0.0,12.531669538722554,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.25,3.1329173846806384,12.531669538722554,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.49,6.140518073974051,12.531669538722554,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.5,6.265834769361277,12.531669538722554,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.75,9.398752154041915,12.531669538722554,0.859375,0.013889741711014154
bank_marketing,seed_2,probe_depth_1,1,1.0,12.531669538722554,12.531669538722554,0.8046875,0.019208443270249755
bank_marketing,seed_2,probe_depth_1,1,1.5,18.79750430808383,12.531669538722554,0.5546875,0.04403390088190676
bank_marketing,seed_2,probe_depth_1,1,2.0,25.063339077445107,12.531669538722554,0.5234375,0.04862251883443323
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,15.271933867585972,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,3.817983466896493,15.271933867585972,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,7.483247595117126,15.271933867585972,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,7.635966933792986,15.271933867585972,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,11.453950400689479,15.271933867585972,0.921875,0.026221649557951976
bank_marketing,seed_2,probe_depth_2,2,1.0,15.271933867585972,15.271933867585972,0.7734375,0.09034282512888038
bank_marketing,seed_2,probe_depth_2,2,1.5,22.907900801378958,15.271933867585972,0.6796875,0.1438834525235408
bank_marketing,seed_2,probe_depth_2,2,2.0,30.543867735171943,15.271933867585972,0.4453125,0.27369226555057347
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,65.76075390030329,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,16.44018847507582,65.76075390030329,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,32.22276941114861,65.76075390030329,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,32.88037695015164,65.76075390030329,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,49.320565425227464,65.76075390030329,0.9140625,0.03657611318654126
bank_marketing,seed_2,probe_depth_2,2,1.0,65.76075390030329,65.76075390030329,0.6484375,0.15828723994483512
bank_marketing,seed_2,probe_depth_2,2,1.5,98.64113085045493,65.76075390030329,0.5,0.23778745686415967
bank_marketing,seed_2,probe_depth_2,2,2.0,131.52150780060657,65.76075390030329,0.390625,0.2947522919506802
bank_marketing,seed_2,probe_depth_1,1,0.0,0.0,1.951961265609441,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.25,0.48799031640236024,1.951961265609441,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.49,0.956461020148626,1.951961265609441,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.5,0.9759806328047205,1.951961265609441,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.75,1.4639709492070807,1.951961265609441,0.9296875,0.0020141707514131856
bank_marketing,seed_2,probe_depth_1,1,1.0,1.951961265609441,1.951961265609441,0.90625,0.0026855610018842475
bank_marketing,seed_2,probe_depth_1,1,1.5,2.9279418984141614,1.951961265609441,0.8203125,0.005147325253611475
bank_marketing,seed_2,probe_depth_1,1,2.0,3.903922531218882,1.951961265609441,0.7421875,0.007385292755181681
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,18.459859826536217,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,4.614964956634054,18.459859826536217,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,9.045331315002747,18.459859826536217,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,9.229929913268109,18.459859826536217,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,13.844894869902163,18.459859826536217,0.921875,0.027535776485428744
bank_marketing,seed_2,probe_depth_2,2,1.0,18.459859826536217,18.459859826536217,0.671875,0.13388866925386306
bank_marketing,seed_2,probe_depth_2,2,1.5,27.689789739804326,18.459859826536217,0.5546875,0.19119305021422373
bank_marketing,seed_2,probe_depth_2,2,2.0,36.919719653072434,18.459859826536217,0.453125,0.23435416769526565
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,1.0484599845066782,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,0.26211499612666955,1.0484599845066782,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,0.5137453924082723,1.0484599845066782,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,0.5242299922533391,1.0484599845066782,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,0.7863449883800087,1.0484599845066782,0.953125,0.006349795253641892
bank_marketing,seed_2,probe_depth_2,2,1.0,1.0484599845066782,1.0484599845066782,0.8359375,0.022224283387746624
bank_marketing,seed_2,probe_depth_2,2,1.5,1.5726899767600173,1.0484599845066782,0.78125,0.02963237785032883
bank_marketing,seed_2,probe_depth_2,2,2.0,2.0969199690133564,1.0484599845066782,0.734375,0.04259108999047288
bank_marketing,seed_2,probe_depth_0,0,0.0,0.0,2.8745243153079514,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.25,0.7186310788269878,2.8745243153079514,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.49,1.4085169145008962,2.8745243153079514,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.5,1.4372621576539757,2.8745243153079514,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.75,2.1558932364809635,2.8745243153079514,0.953125,0.0004992089731468614
bank_marketing,seed_2,probe_depth_0,0,1.0,2.8745243153079514,2.8745243153079514,0.890625,0.0011648209373426766
bank_marketing,seed_2,probe_depth_0,0,1.5,4.311786472961927,2.8745243153079514,0.859375,0.0014976269194405842
bank_marketing,seed_2,probe_depth_0,0,2.0,5.749048630615903,2.8745243153079514,0.671875,0.0034944628120280297
bank_marketing,seed_2,probe_depth_1,1,0.0,0.0,15.494153013315895,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.25,3.8735382533289737,15.494153013315895,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.49,7.592134976524789,15.494153013315895,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.5,7.7470765066579474,15.494153013315895,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.75,11.620614759986921,15.494153013315895,0.7578125,0.11609623105914728
bank_marketing,seed_2,probe_depth_1,1,1.0,15.494153013315895,15.494153013315895,0.6171875,0.1870710387389474
bank_marketing,seed_2,probe_depth_1,1,1.5,23.241229519973842,15.494153013315895,0.46875,0.2669536509029827
bank_marketing,seed_2,probe_depth_1,1,2.0,30.98830602663179,15.494153013315895,0.3359375,0.3423171700964802
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,0.0736970856530661,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,0.018424271413266524,0.0736970856530661,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,0.036111571970002386,0.0736970856530661,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,0.03684854282653305,0.0736970856530661,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,0.05527281423979957,0.0736970856530661,0.9453125,0.0016365443480938367
bank_marketing,seed_2,probe_depth_2,2,1.0,0.0736970856530661,0.0736970856530661,0.890625,0.0032730886961876734
bank_marketing,seed_2,probe_depth_2,2,1.5,0.11054562847959915,0.0736970856530661,0.703125,0.010144345710036199
bank_marketing,seed_2,probe_depth_2,2,2.0,0.1473941713061322,0.0736970856530661,0.6328125,0.012668556764380067
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,13.422448927714907,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,3.3556122319287267,13.422448927714907,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,6.576999974580304,13.422448927714907,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,6.711224463857453,13.422448927714907,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,10.06683669578618,13.422448927714907,0.8515625,0.056196603831902434
bank_marketing,seed_2,probe_depth_2,2,1.0,13.422448927714907,13.422448927714907,0.71875,0.11585349934550586
bank_marketing,seed_2,probe_depth_2,2,1.5,20.13367339157236,13.422448927714907,0.578125,0.17544669587197137
bank_marketing,seed_2,probe_depth_2,2,2.0,26.844897855429814,13.422448927714907,0.4921875,0.21819292354173453
bank_marketing,seed_2,probe_depth_1,1,0.0,0.0,6.416562547398627,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.25,1.6041406368496567,6.416562547398627,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.49,3.144115648225327,6.416562547398627,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.5,3.2082812736993134,6.416562547398627,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.75,4.81242191054897,6.416562547398627,0.9140625,0.0074753191455186946
bank_marketing,seed_2,probe_depth_1,1,1.0,6.416562547398627,6.416562547398627,0.8203125,0.015630212758811816
bank_marketing,seed_2,probe_depth_1,1,1.5,9.62484382109794,6.416562547398627,0.703125,0.033770668211926244
bank_marketing,seed_2,probe_depth_1,1,2.0,12.833125094797253,6.416562547398627,0.578125,0.05510009215668419
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,6.416562547398627,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,1.6041406368496567,6.416562547398627,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,3.144115648225327,6.416562547398627,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,3.2082812736993134,6.416562547398627,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,4.81242191054897,6.416562547398627,0.9453125,0.004757021274420988
bank_marketing,seed_2,probe_depth_2,2,1.0,6.416562547398627,6.416562547398627,0.875,0.010873191484390829
bank_marketing,seed_2,probe_depth_2,2,1.5,9.62484382109794,6.416562547398627,0.71875,0.03514682859830365
bank_marketing,seed_2,probe_depth_2,2,2.0,12.833125094797253,6.416562547398627,0.578125,0.05581972282045731
bank_marketing,seed_2,probe_depth_0,0,0.0,0.0,0.29161983220473076,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.25,0.07290495805118269,0.29161983220473076,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.49,0.14289371778031806,0.29161983220473076,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.5,0.14580991610236538,0.29161983220473076,1.0,0.0
bank_marketing,seed_2,probe_depth_0,0,0.75,0.21871487415354807,0.29161983220473076,0.9296875,0.00013965093840750205
bank_marketing,seed_2,probe_depth_0,0,1.0,0.29161983220473076,0.29161983220473076,0.859375,0.0002793018768150041
bank_marketing,seed_2,probe_depth_0,0,1.5,0.43742974830709613,0.29161983220473076,0.71875,0.0005586037536300082
bank_marketing,seed_2,probe_depth_0,0,2.0,0.5832396644094615,0.29161983220473076,0.71875,0.0005586037536300081
bank_marketing,seed_2,probe_depth_1,1,0.0,0.0,2.373120603966214,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.25,0.5932801509915535,2.373120603966214,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.49,1.1628290959434449,2.373120603966214,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.5,1.186560301983107,2.373120603966214,1.0,0.0
bank_marketing,seed_2,probe_depth_1,1,0.75,1.7798404529746605,2.373120603966214,0.9296875,0.013827018908411613
bank_marketing,seed_2,probe_depth_1,1,1.0,2.373120603966214,2.373120603966214,0.8046875,0.041626319145166873
bank_marketing,seed_2,probe_depth_1,1,1.5,3.559680905949321,2.373120603966214,0.5625,0.10369487879472891
bank_marketing,seed_2,probe_depth_1,1,2.0,4.746241207932428,2.373120603966214,0.4375,0.1469617779876915
bank_marketing,seed_2,probe_depth_2,2,0.0,0.0,3.1809572370912065,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.25,0.7952393092728016,3.1809572370912065,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.49,1.558669046174691,3.1809572370912065,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.5,1.5904786185456032,3.1809572370912065,1.0,0.0
bank_marketing,seed_2,probe_depth_2,2,0.75,2.385717927818405,3.1809572370912065,0.8515625,0.03860426182507638
bank_marketing,seed_2,probe_depth_2,2,1.0,3.1809572370912065,3.1809572370912065,0.671875,0.0912567966344431
bank_marketing,seed_2,probe_depth_2,2,1.5,4.77143585563681,3.1809572370912065,0.390625,0.1773037219885732
bank_marketing,seed_2,probe_depth_2,2,2.0,6.361914474182413,3.1809572370912065,0.34375,0.2010063357952363
breast_w,seed_0,root,0,0.0,0.0,0.00082330586373347,1.0,0.0
breast_w,seed_0,root,0,0.25,0.0002058264659333675,0.00082330586373347,1.0,0.0
breast_w,seed_0,root,0,0.49,0.0004034198732294003,0.00082330586373347,1.0,0.0
breast_w,seed_0,root,0,0.5,0.000411652931866735,0.00082330586373347,1.0,0.0
breast_w,seed_0,root,0,0.75,0.0006174793978001025,0.00082330586373347,0.9765625,1.9296231181253204e-05
breast_w,seed_0,root,0,1.0,0.00082330586373347,0.00082330586373347,0.875,0.00010291323296668375
breast_w,seed_0,root,0,1.5,0.001234958795600205,0.00082330586373347,0.8125,0.00015436984945002563
breast_w,seed_0,root,0,2.0,0.00164661172746694,0.00082330586373347,0.703125,0.0002444189282958739
breast_w,seed_1,root,0,0.0,0.0,0.04131840203069609,1.0,0.0
breast_w,seed_1,root,0,0.25,0.010329600507674022,0.04131840203069609,1.0,0.0
breast_w,seed_1,root,0,0.49,0.020246016995041083,0.04131840203069609,1.0,0.0
breast_w,seed_1,root,0,0.5,0.020659201015348044,0.04131840203069609,1.0,0.0
breast_w,seed_1,root,0,0.75,0.030988801523022066,0.04131840203069609,0.890625,0.004551263101991637
breast_w,seed_1,root,0,1.0,0.04131840203069609,0.04131840203069609,0.8125,0.007795294700581896
breast_w,seed_1,root,0,1.5,0.06197760304604413,0.04131840203069609,0.6328125,0.01702833741953101
breast_w,seed_1,root,0,2.0,0.08263680406139218,0.04131840203069609,0.6171875,0.017597971120858022
breast_w,seed_2,root,0,0.0,0.0,0.0051848448265330305,1.0,0.0
breast_w,seed_2,root,0,0.25,0.0012962112066332576,0.0051848448265330305,1.0,0.0
breast_w,seed_2,root,0,0.49,0.002540573965001185,0.0051848448265330305,1.0,0.0
breast_w,seed_2,root,0,0.5,0.0025924224132665152,0.0051848448265330305,1.0,0.0
breast_w,seed_2,root,0,0.75,0.003888633619899773,0.0051848448265330305,0.9296875,0.0003645594018656037
breast_w,seed_2,root,0,1.0,0.0051848448265330305,0.0051848448265330305,0.8671875,0.0006886122035239181
breast_w,seed_2,root,0,1.5,0.007777267239799546,0.0051848448265330305,0.71875,0.0014582376074624148
breast_w,seed_2,root,0,2.0,0.010369689653066061,0.0051848448265330305,0.8046875,0.0010126650051822325
credit_approval,seed_0,root,0,0.0,0.0,0.0794816209446369,1.0,0.0
credit_approval,seed_0,root,0,0.25,0.019870405236159225,0.0794816209446369,1.0,0.0
credit_approval,seed_0,root,0,0.49,0.03894599426287208,0.0794816209446369,1.0,0.0
credit_approval,seed_0,root,0,0.5,0.03974081047231845,0.0794816209446369,1.0,0.0
credit_approval,seed_0,root,0,0.75,0.059611215708477674,0.0794816209446369,0.8125,0.01623736892750543
