dataset,method,method_label,budget,seed,split_regret,split_regret_norm,split_regret_mean,split_regret_norm_mean,split_regret_root,split_regret_root_norm,split_regret_agreement,split_regret_weighted_agreement,split_regret_states,split_regret_depth_0_norm,split_regret_depth_0_agreement,split_regret_depth_1_norm,split_regret_depth_1_agreement,split_regret_depth_2_norm,split_regret_depth_2_agreement
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradient_sampling,Gradient sampling,budget_50,seed_0,0.20738726861598505,0.20738726861598505,0.20738726861598505,0.20738726861598505,0.20738726861598505,0.20738726861598505,0.0,0.0,1.0,0.20738726861598505,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradient_sampling,Gradient sampling,budget_50,seed_1,0.13447834700296374,0.13447834700296374,0.13447834700296374,0.13447834700296374,0.13447834700296374,0.13447834700296374,0.0,0.0,1.0,0.13447834700296374,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gradient_sampling,Gradient sampling,budget_50,seed_2,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.0,0.0,1.0,0.08199329902526603,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,Gain sketch,budget_25,seed_0,0.23701605718790636,0.23701605718790636,0.23701605718790636,0.23701605718790636,0.23701605718790636,0.23701605718790636,0.0,0.0,1.0,0.23701605718790636,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,Gain sketch,budget_25,seed_1,0.1369808683359444,0.1369808683359444,0.1369808683359444,0.1369808683359444,0.1369808683359444,0.1369808683359444,0.0,0.0,1.0,0.1369808683359444,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,Gain sketch,budget_25,seed_2,0.14209266805501425,0.14209266805501425,0.14209266805501425,0.14209266805501425,0.14209266805501425,0.14209266805501425,0.0,0.0,1.0,0.14209266805501425,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,Gain sketch,budget_50,seed_0,0.20738726861598505,0.20738726861598505,0.20738726861598505,0.20738726861598505,0.20738726861598505,0.20738726861598505,0.0,0.0,1.0,0.20738726861598505,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,Gain sketch,budget_50,seed_1,0.0882058988087733,0.0882058988087733,0.0882058988087733,0.0882058988087733,0.0882058988087733,0.0882058988087733,0.0,0.0,1.0,0.0882058988087733,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_herding,Gain sketch,budget_50,seed_2,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.0,0.0,1.0,0.08199329902526603,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,Gain-path sketch,budget_25,seed_0,0.23701605718790636,0.23701605718790636,0.23701605718790636,0.23701605718790636,0.23701605718790636,0.23701605718790636,0.0,0.0,1.0,0.23701605718790636,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,Gain-path sketch,budget_25,seed_1,0.12837835493760463,0.12837835493760463,0.12837835493760463,0.12837835493760463,0.12837835493760463,0.12837835493760463,0.0,0.0,1.0,0.12837835493760463,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,Gain-path sketch,budget_25,seed_2,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.08199329902526603,0.0,0.0,1.0,0.08199329902526603,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,Gain-path sketch,budget_50,seed_0,0.19222071935954613,0.19222071935954613,0.19222071935954613,0.19222071935954613,0.19222071935954613,0.19222071935954613,0.0,0.0,1.0,0.19222071935954613,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,Gain-path sketch,budget_50,seed_1,0.12837835493760463,0.12837835493760463,0.12837835493760463,0.12837835493760463,0.12837835493760463,0.12837835493760463,0.0,0.0,1.0,0.12837835493760463,0.0,,,,
gametes_heterogeneity_20atts_1600_het_0_4_0_2_75_edm_2_001,gain_path_herding,Gain-path sketch,budget_50,seed_2,0.07762854818875266,0.07762854818875266,0.07762854818875266,0.07762854818875266,0.07762854818875266,0.07762854818875266,0.0,0.0,1.0,0.07762854818875266,0.0,,,,
hill_valley_with_noise,histdistill_greedy,HistDistill-Greedy,budget_25,seed_0,0.11601079687102686,0.11601079687102686,0.11601079687102686,0.11601079687102686,0.11601079687102686,0.11601079687102686,0.0,0.0,1.0,0.11601079687102686,0.0,,,,
hill_valley_with_noise,histdistill_greedy,HistDistill-Greedy,budget_25,seed_1,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.0,0.0,1.0,0.11584904454090156,0.0,,,,
hill_valley_with_noise,histdistill_greedy,HistDistill-Greedy,budget_25,seed_2,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.0,0.0,1.0,0.36608709570861003,0.0,,,,
hill_valley_with_noise,histdistill_greedy,HistDistill-Greedy,budget_50,seed_0,0.10862520196080785,0.10862520196080785,0.10862520196080785,0.10862520196080785,0.10862520196080785,0.10862520196080785,0.0,0.0,1.0,0.10862520196080785,0.0,,,,
hill_valley_with_noise,histdistill_greedy,HistDistill-Greedy,budget_50,seed_1,0.25950374254406183,0.25950374254406183,0.25950374254406183,0.25950374254406183,0.25950374254406183,0.25950374254406183,0.0,0.0,1.0,0.25950374254406183,0.0,,,,
hill_valley_with_noise,histdistill_greedy,HistDistill-Greedy,budget_50,seed_2,0.2937502657769,0.2937502657769,0.2937502657769,0.2937502657769,0.2937502657769,0.2937502657769,0.0,0.0,1.0,0.2937502657769,0.0,,,,
hill_valley_with_noise,histdistill_refined,HistDistill-Refined,budget_25,seed_0,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0,0.0,1.0,0.0340904039119892,0.0,,,,
hill_valley_with_noise,histdistill_refined,HistDistill-Refined,budget_25,seed_1,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.0,0.0,1.0,0.11584904454090156,0.0,,,,
hill_valley_with_noise,histdistill_refined,HistDistill-Refined,budget_25,seed_2,0.3028925595566703,0.3028925595566703,0.3028925595566703,0.3028925595566703,0.3028925595566703,0.3028925595566703,0.0,0.0,1.0,0.3028925595566703,0.0,,,,
hill_valley_with_noise,histdistill_refined,HistDistill-Refined,budget_50,seed_0,0.09335172573716993,0.09335172573716993,0.09335172573716993,0.09335172573716993,0.09335172573716993,0.09335172573716993,0.0,0.0,1.0,0.09335172573716993,0.0,,,,
hill_valley_with_noise,histdistill_refined,HistDistill-Refined,budget_50,seed_1,0.10498470556984424,0.10498470556984424,0.10498470556984424,0.10498470556984424,0.10498470556984424,0.10498470556984424,0.0,0.0,1.0,0.10498470556984424,0.0,,,,
hill_valley_with_noise,histdistill_refined,HistDistill-Refined,budget_50,seed_2,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.0,0.0,1.0,0.36608709570861003,0.0,,,,
hill_valley_with_noise,histdistill_density,HistDistill-Density,budget_25,seed_0,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0,0.0,1.0,0.0340904039119892,0.0,,,,
hill_valley_with_noise,histdistill_density,HistDistill-Density,budget_25,seed_1,0.10498470556984424,0.10498470556984424,0.10498470556984424,0.10498470556984424,0.10498470556984424,0.10498470556984424,0.0,0.0,1.0,0.10498470556984424,0.0,,,,
hill_valley_with_noise,histdistill_density,HistDistill-Density,budget_25,seed_2,0.34615432556632847,0.34615432556632847,0.34615432556632847,0.34615432556632847,0.34615432556632847,0.34615432556632847,0.0,0.0,1.0,0.34615432556632847,0.0,,,,
hill_valley_with_noise,histdistill_density,HistDistill-Density,budget_50,seed_0,0.07783270264082517,0.07783270264082517,0.07783270264082517,0.07783270264082517,0.07783270264082517,0.07783270264082517,0.0,0.0,1.0,0.07783270264082517,0.0,,,,
hill_valley_with_noise,histdistill_density,HistDistill-Density,budget_50,seed_1,0.24982706803130358,0.24982706803130358,0.24982706803130358,0.24982706803130358,0.24982706803130358,0.24982706803130358,0.0,0.0,1.0,0.24982706803130358,0.0,,,,
hill_valley_with_noise,histdistill_density,HistDistill-Density,budget_50,seed_2,0.362071232602399,0.362071232602399,0.362071232602399,0.362071232602399,0.362071232602399,0.362071232602399,0.0,0.0,1.0,0.362071232602399,0.0,,,,
hill_valley_with_noise,gain_path_refined,Legacy gain-path refined,budget_25,seed_0,0.02318666315569079,0.02318666315569079,0.02318666315569079,0.02318666315569079,0.02318666315569079,0.02318666315569079,0.0,0.0,1.0,0.02318666315569079,0.0,,,,
hill_valley_with_noise,gain_path_refined,Legacy gain-path refined,budget_25,seed_1,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.0,0.0,1.0,0.11584904454090156,0.0,,,,
hill_valley_with_noise,gain_path_refined,Legacy gain-path refined,budget_25,seed_2,0.3028925595566703,0.3028925595566703,0.3028925595566703,0.3028925595566703,0.3028925595566703,0.3028925595566703,0.0,0.0,1.0,0.3028925595566703,0.0,,,,
hill_valley_with_noise,gain_path_refined,Legacy gain-path refined,budget_50,seed_0,0.02318666315569079,0.02318666315569079,0.02318666315569079,0.02318666315569079,0.02318666315569079,0.02318666315569079,0.0,0.0,1.0,0.02318666315569079,0.0,,,,
hill_valley_with_noise,gain_path_refined,Legacy gain-path refined,budget_50,seed_1,0.07061281583979909,0.07061281583979909,0.07061281583979909,0.07061281583979909,0.07061281583979909,0.07061281583979909,0.0,0.0,1.0,0.07061281583979909,0.0,,,,
hill_valley_with_noise,gain_path_refined,Legacy gain-path refined,budget_50,seed_2,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.36608709570861003,0.0,0.0,1.0,0.36608709570861003,0.0,,,,
hill_valley_with_noise,herding,Herding,budget_25,seed_0,0.07813544506695758,0.07813544506695758,0.07813544506695758,0.07813544506695758,0.07813544506695758,0.07813544506695758,0.0,0.0,1.0,0.07813544506695758,0.0,,,,
hill_valley_with_noise,herding,Herding,budget_25,seed_1,0.10267001084829894,0.10267001084829894,0.10267001084829894,0.10267001084829894,0.10267001084829894,0.10267001084829894,0.0,0.0,1.0,0.10267001084829894,0.0,,,,
hill_valley_with_noise,herding,Herding,budget_25,seed_2,0.15867653559487252,0.15867653559487252,0.15867653559487252,0.15867653559487252,0.15867653559487252,0.15867653559487252,0.0,0.0,1.0,0.15867653559487252,0.0,,,,
hill_valley_with_noise,herding,Herding,budget_50,seed_0,0.25295942318795245,0.25295942318795245,0.25295942318795245,0.25295942318795245,0.25295942318795245,0.25295942318795245,0.0,0.0,1.0,0.25295942318795245,0.0,,,,
hill_valley_with_noise,herding,Herding,budget_50,seed_1,0.23379776055330145,0.23379776055330145,0.23379776055330145,0.23379776055330145,0.23379776055330145,0.23379776055330145,0.0,0.0,1.0,0.23379776055330145,0.0,,,,
hill_valley_with_noise,herding,Herding,budget_50,seed_2,0.3730702822585081,0.3730702822585081,0.3730702822585081,0.3730702822585081,0.3730702822585081,0.3730702822585081,0.0,0.0,1.0,0.3730702822585081,0.0,,,,
hill_valley_with_noise,random,Random,budget_25,seed_0,0.11423876702189226,0.11423876702189226,0.11423876702189226,0.11423876702189226,0.11423876702189226,0.11423876702189226,0.0,0.0,1.0,0.11423876702189226,0.0,,,,
hill_valley_with_noise,random,Random,budget_25,seed_1,0.2278302519278749,0.2278302519278749,0.2278302519278749,0.2278302519278749,0.2278302519278749,0.2278302519278749,0.0,0.0,1.0,0.2278302519278749,0.0,,,,
hill_valley_with_noise,random,Random,budget_25,seed_2,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.0,0.0,1.0,0.2069454339777028,0.0,,,,
hill_valley_with_noise,random,Random,budget_50,seed_0,0.21968954808192717,0.21968954808192717,0.21968954808192717,0.21968954808192717,0.21968954808192717,0.21968954808192717,0.0,0.0,1.0,0.21968954808192717,0.0,,,,
hill_valley_with_noise,random,Random,budget_50,seed_1,0.2379155199163115,0.2379155199163115,0.2379155199163115,0.2379155199163115,0.2379155199163115,0.2379155199163115,0.0,0.0,1.0,0.2379155199163115,0.0,,,,
hill_valley_with_noise,random,Random,budget_50,seed_2,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.0,0.0,1.0,0.2069454339777028,0.0,,,,
hill_valley_with_noise,goss_coreset,GOSS coreset,budget_25,seed_0,0.05823255976503394,0.05823255976503394,0.05823255976503394,0.05823255976503394,0.05823255976503394,0.05823255976503394,0.0,0.0,1.0,0.05823255976503394,0.0,,,,
hill_valley_with_noise,goss_coreset,GOSS coreset,budget_25,seed_1,0.2665188945584324,0.2665188945584324,0.2665188945584324,0.2665188945584324,0.2665188945584324,0.2665188945584324,0.0,0.0,1.0,0.2665188945584324,0.0,,,,
hill_valley_with_noise,goss_coreset,GOSS coreset,budget_25,seed_2,0.3509094047533,0.3509094047533,0.3509094047533,0.3509094047533,0.3509094047533,0.3509094047533,0.0,0.0,1.0,0.3509094047533,0.0,,,,
hill_valley_with_noise,goss_coreset,GOSS coreset,budget_50,seed_0,0.10853674850435968,0.10853674850435968,0.10853674850435968,0.10853674850435968,0.10853674850435968,0.10853674850435968,0.0,0.0,1.0,0.10853674850435968,0.0,,,,
hill_valley_with_noise,goss_coreset,GOSS coreset,budget_50,seed_1,0.056691450856021564,0.056691450856021564,0.056691450856021564,0.056691450856021564,0.056691450856021564,0.056691450856021564,0.0,0.0,1.0,0.056691450856021564,0.0,,,,
hill_valley_with_noise,goss_coreset,GOSS coreset,budget_50,seed_2,0.36023389635245623,0.36023389635245623,0.36023389635245623,0.36023389635245623,0.36023389635245623,0.36023389635245623,0.0,0.0,1.0,0.36023389635245623,0.0,,,,
hill_valley_with_noise,mvs_coreset,MVS coreset,budget_25,seed_0,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.0,0.0,1.0,0.25217129941131355,0.0,,,,
hill_valley_with_noise,mvs_coreset,MVS coreset,budget_25,seed_1,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.0,0.0,1.0,0.07311451274097525,0.0,,,,
hill_valley_with_noise,mvs_coreset,MVS coreset,budget_25,seed_2,0.36023389635245623,0.36023389635245623,0.36023389635245623,0.36023389635245623,0.36023389635245623,0.36023389635245623,0.0,0.0,1.0,0.36023389635245623,0.0,,,,
hill_valley_with_noise,mvs_coreset,MVS coreset,budget_50,seed_0,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0340904039119892,0.0,0.0,1.0,0.0340904039119892,0.0,,,,
hill_valley_with_noise,mvs_coreset,MVS coreset,budget_50,seed_1,0.2531792821745865,0.2531792821745865,0.2531792821745865,0.2531792821745865,0.2531792821745865,0.2531792821745865,0.0,0.0,1.0,0.2531792821745865,0.0,,,,
hill_valley_with_noise,mvs_coreset,MVS coreset,budget_50,seed_2,0.20335234920091907,0.20335234920091907,0.20335234920091907,0.20335234920091907,0.20335234920091907,0.20335234920091907,0.0,0.0,1.0,0.20335234920091907,0.0,,,,
hill_valley_with_noise,craig_coreset,CRAIG-style,budget_25,seed_0,0.25645525313376605,0.25645525313376605,0.25645525313376605,0.25645525313376605,0.25645525313376605,0.25645525313376605,0.0,0.0,1.0,0.25645525313376605,0.0,,,,
hill_valley_with_noise,craig_coreset,CRAIG-style,budget_25,seed_1,0.24763951373063145,0.24763951373063145,0.24763951373063145,0.24763951373063145,0.24763951373063145,0.24763951373063145,0.0,0.0,1.0,0.24763951373063145,0.0,,,,
hill_valley_with_noise,craig_coreset,CRAIG-style,budget_25,seed_2,0.37323337302461335,0.37323337302461335,0.37323337302461335,0.37323337302461335,0.37323337302461335,0.37323337302461335,0.0,0.0,1.0,0.37323337302461335,0.0,,,,
hill_valley_with_noise,craig_coreset,CRAIG-style,budget_50,seed_0,0.25645525313376605,0.25645525313376605,0.25645525313376605,0.25645525313376605,0.25645525313376605,0.25645525313376605,0.0,0.0,1.0,0.25645525313376605,0.0,,,,
hill_valley_with_noise,craig_coreset,CRAIG-style,budget_50,seed_1,0.2692201475144345,0.2692201475144345,0.2692201475144345,0.2692201475144345,0.2692201475144345,0.2692201475144345,0.0,0.0,1.0,0.2692201475144345,0.0,,,,
hill_valley_with_noise,craig_coreset,CRAIG-style,budget_50,seed_2,0.37337594711587996,0.37337594711587996,0.37337594711587996,0.37337594711587996,0.37337594711587996,0.37337594711587996,0.0,0.0,1.0,0.37337594711587996,0.0,,,,
hill_valley_with_noise,gradmatch_coreset,GradMatch-style,budget_25,seed_0,0.08838239334762962,0.08838239334762962,0.08838239334762962,0.08838239334762962,0.08838239334762962,0.08838239334762962,0.0,0.0,1.0,0.08838239334762962,0.0,,,,
hill_valley_with_noise,gradmatch_coreset,GradMatch-style,budget_25,seed_1,0.02021878098467128,0.02021878098467128,0.02021878098467128,0.02021878098467128,0.02021878098467128,0.02021878098467128,0.0,0.0,1.0,0.02021878098467128,0.0,,,,
hill_valley_with_noise,gradmatch_coreset,GradMatch-style,budget_25,seed_2,0.04919343834998563,0.04919343834998563,0.04919343834998563,0.04919343834998563,0.04919343834998563,0.04919343834998563,0.0,0.0,1.0,0.04919343834998563,0.0,,,,
hill_valley_with_noise,gradmatch_coreset,GradMatch-style,budget_50,seed_0,0.0760362315545138,0.0760362315545138,0.0760362315545138,0.0760362315545138,0.0760362315545138,0.0760362315545138,0.0,0.0,1.0,0.0760362315545138,0.0,,,,
hill_valley_with_noise,gradmatch_coreset,GradMatch-style,budget_50,seed_1,0.02070490723804791,0.02070490723804791,0.02070490723804791,0.02070490723804791,0.02070490723804791,0.02070490723804791,0.0,0.0,1.0,0.02070490723804791,0.0,,,,
hill_valley_with_noise,gradmatch_coreset,GradMatch-style,budget_50,seed_2,0.04798717591502816,0.04798717591502816,0.04798717591502816,0.04798717591502816,0.04798717591502816,0.04798717591502816,0.0,0.0,1.0,0.04798717591502816,0.0,,,,
hill_valley_with_noise,grand_coreset,GraNd,budget_25,seed_0,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.0,0.0,1.0,0.25217129941131355,0.0,,,,
hill_valley_with_noise,grand_coreset,GraNd,budget_25,seed_1,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.0,0.0,1.0,0.07311451274097525,0.0,,,,
hill_valley_with_noise,grand_coreset,GraNd,budget_25,seed_2,0.3712435303075806,0.3712435303075806,0.3712435303075806,0.3712435303075806,0.3712435303075806,0.3712435303075806,0.0,0.0,1.0,0.3712435303075806,0.0,,,,
hill_valley_with_noise,grand_coreset,GraNd,budget_50,seed_0,0.07605736309352065,0.07605736309352065,0.07605736309352065,0.07605736309352065,0.07605736309352065,0.07605736309352065,0.0,0.0,1.0,0.07605736309352065,0.0,,,,
hill_valley_with_noise,grand_coreset,GraNd,budget_50,seed_1,0.22740376225781403,0.22740376225781403,0.22740376225781403,0.22740376225781403,0.22740376225781403,0.22740376225781403,0.0,0.0,1.0,0.22740376225781403,0.0,,,,
hill_valley_with_noise,grand_coreset,GraNd,budget_50,seed_2,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.0,0.0,1.0,0.3707559305397126,0.0,,,,
hill_valley_with_noise,el2n_coreset,EL2N,budget_25,seed_0,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.25217129941131355,0.0,0.0,1.0,0.25217129941131355,0.0,,,,
hill_valley_with_noise,el2n_coreset,EL2N,budget_25,seed_1,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.07311451274097525,0.0,0.0,1.0,0.07311451274097525,0.0,,,,
hill_valley_with_noise,el2n_coreset,EL2N,budget_25,seed_2,0.3712435303075806,0.3712435303075806,0.3712435303075806,0.3712435303075806,0.3712435303075806,0.3712435303075806,0.0,0.0,1.0,0.3712435303075806,0.0,,,,
hill_valley_with_noise,el2n_coreset,EL2N,budget_50,seed_0,0.07605736309352065,0.07605736309352065,0.07605736309352065,0.07605736309352065,0.07605736309352065,0.07605736309352065,0.0,0.0,1.0,0.07605736309352065,0.0,,,,
hill_valley_with_noise,el2n_coreset,EL2N,budget_50,seed_1,0.22740376225781403,0.22740376225781403,0.22740376225781403,0.22740376225781403,0.22740376225781403,0.22740376225781403,0.0,0.0,1.0,0.22740376225781403,0.0,,,,
hill_valley_with_noise,el2n_coreset,EL2N,budget_50,seed_2,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.0,0.0,1.0,0.3707559305397126,0.0,,,,
hill_valley_with_noise,distribution_matching,DistributionMatching,budget_25,seed_0,0.21778438075650114,0.21778438075650114,0.21778438075650114,0.21778438075650114,0.21778438075650114,0.21778438075650114,0.0,0.0,1.0,0.21778438075650114,0.0,,,,
hill_valley_with_noise,distribution_matching,DistributionMatching,budget_25,seed_1,0.11277284882426772,0.11277284882426772,0.11277284882426772,0.11277284882426772,0.11277284882426772,0.11277284882426772,0.0,0.0,1.0,0.11277284882426772,0.0,,,,
hill_valley_with_noise,distribution_matching,DistributionMatching,budget_25,seed_2,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.3707559305397126,0.0,0.0,1.0,0.3707559305397126,0.0,,,,
hill_valley_with_noise,distribution_matching,DistributionMatching,budget_50,seed_0,0.257503038795267,0.257503038795267,0.257503038795267,0.257503038795267,0.257503038795267,0.257503038795267,0.0,0.0,1.0,0.257503038795267,0.0,,,,
hill_valley_with_noise,distribution_matching,DistributionMatching,budget_50,seed_1,0.09308794704544124,0.09308794704544124,0.09308794704544124,0.09308794704544124,0.09308794704544124,0.09308794704544124,0.0,0.0,1.0,0.09308794704544124,0.0,,,,
hill_valley_with_noise,distribution_matching,DistributionMatching,budget_50,seed_2,0.2819059001733526,0.2819059001733526,0.2819059001733526,0.2819059001733526,0.2819059001733526,0.2819059001733526,0.0,0.0,1.0,0.2819059001733526,0.0,,,,
hill_valley_with_noise,k_center,K-center,budget_25,seed_0,0.1210162412452073,0.1210162412452073,0.1210162412452073,0.1210162412452073,0.1210162412452073,0.1210162412452073,0.0,0.0,1.0,0.1210162412452073,0.0,,,,
hill_valley_with_noise,k_center,K-center,budget_25,seed_1,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.0,0.0,1.0,0.11584904454090156,0.0,,,,
hill_valley_with_noise,k_center,K-center,budget_25,seed_2,0.17541633904672024,0.17541633904672024,0.17541633904672024,0.17541633904672024,0.17541633904672024,0.17541633904672024,0.0,0.0,1.0,0.17541633904672024,0.0,,,,
hill_valley_with_noise,k_center,K-center,budget_50,seed_0,0.1210162412452073,0.1210162412452073,0.1210162412452073,0.1210162412452073,0.1210162412452073,0.1210162412452073,0.0,0.0,1.0,0.1210162412452073,0.0,,,,
hill_valley_with_noise,k_center,K-center,budget_50,seed_1,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.11584904454090156,0.0,0.0,1.0,0.11584904454090156,0.0,,,,
hill_valley_with_noise,k_center,K-center,budget_50,seed_2,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.2069454339777028,0.0,0.0,1.0,0.2069454339777028,0.0,,,,
hill_valley_with_noise,gradient_sampling,Gradient sampling,budget_25,seed_0,0.25191109814619395,0.25191109814619395,0.25191109814619395,0.25191109814619395,0.25191109814619395,0.25191109814619395,0.0,0.0,1.0,0.25191109814619395,0.0,,,,
hill_valley_with_noise,gradient_sampling,Gradient sampling,budget_25,seed_1,0.24982706803130358,0.24982706803130358,0.24982706803130358,0.24982706803130358,0.24982706803130358,0.24982706803130358,0.0,0.0,1.0,0.24982706803130358,0.0,,,,
hill_valley_with_noise,gradient_sampling,Gradient sampling,budget_25,seed_2,0.3563461524673475,0.3563461524673475,0.3563461524673475,0.3563461524673475,0.3563461524673475,0.3563461524673475,0.0,0.0,1.0,0.3563461524673475,0.0,,,,
hill_valley_with_noise,gradient_sampling,Gradient sampling,budget_50,seed_0,0.18085750718571217,0.18085750718571217,0.18085750718571217,0.18085750718571217,0.18085750718571217,0.18085750718571217,0.0,0.0,1.0,0.18085750718571217,0.0,,,,
hill_valley_with_noise,gradient_sampling,Gradient sampling,budget_50,seed_1,0.27036821132814115,0.27036821132814115,0.27036821132814115,0.27036821132814115,0.27036821132814115,0.27036821132814115,0.0,0.0,1.0,0.27036821132814115,0.0,,,,
hill_valley_with_noise,gradient_sampling,Gradient sampling,budget_50,seed_2,0.3563461524673475,0.3563461524673475,0.3563461524673475,0.3563461524673475,0.3563461524673475,0.3563461524673475,0.0,0.0,1.0,0.3563461524673475,0.0,,,,
hill_valley_with_noise,gain_herding,Gain sketch,budget_25,seed_0,0.10862520196080785,0.10862520196080785,0.10862520196080785,0.10862520196080785,0.10862520196080785,0.10862520196080785,0.0,0.0,1.0,0.10862520196080785,0.0,,,,
hill_valley_with_noise,gain_herding,Gain sketch,budget_25,seed_1,0.2356085265788348,0.2356085265788348,0.2356085265788348,0.2356085265788348,0.2356085265788348,0.2356085265788348,0.0,0.0,1.0,0.2356085265788348,0.0,,,,
hill_valley_with_noise,gain_herding,Gain sketch,budget_25,seed_2,0.37116468878787695,0.37116468878787695,0.37116468878787695,0.37116468878787695,0.37116468878787695,0.37116468878787695,0.0,0.0,1.0,0.37116468878787695,0.0,,,,
