task,dataset,method,method_label,budget,seed,learner,train_rows,select_seconds,train_seconds,primary_metric,accuracy,macro_f1,macro_auroc
multiclass,mfeat_fourier,full_data,Full data,budget_50,seed_2,mlp,1200,1.8999999156221747e-05,2.1400737999993,0.9720416666666667,0.7875,0.7858706485500528,0.9720416666666667
multiclass,optdigits,histdistill,HistDistill,budget_25,seed_2,xgboost,250,2.8664624000011827,0.2595959000009316,0.9944321120103783,0.9048042704626335,0.9052602817587536,0.9944321120103783
multiclass,optdigits,histdistill,HistDistill,budget_25,seed_2,lightgbm,250,2.2372666000010213,1.5863715000014054,0.9948807580110822,0.9083629893238434,0.9086475173006793,0.9948807580110822
multiclass,optdigits,histdistill,HistDistill,budget_25,seed_2,mlp,250,2.323725899999772,0.6161548000000039,0.997238654894778,0.947508896797153,0.9475647440115091,0.997238654894778
multiclass,optdigits,histdistill,HistDistill,budget_50,seed_2,xgboost,500,3.2089145999998436,0.5446436000001995,0.9974316806992514,0.9288256227758007,0.9290206785542903,0.9974316806992514
multiclass,optdigits,histdistill,HistDistill,budget_50,seed_2,lightgbm,500,3.3740465999999287,2.7928800999998202,0.9973291868892773,0.9279359430604982,0.9280362778288959,0.9973291868892773
multiclass,optdigits,histdistill,HistDistill,budget_50,seed_2,mlp,500,3.464866299998903,0.8352726000011899,0.9980846864768311,0.9546263345195729,0.9546031489531851,0.9980846864768311
multiclass,optdigits,random,Random,budget_25,seed_2,xgboost,250,0.000568800000110059,0.24926500000037777,0.993797938813486,0.8994661921708185,0.9005442778735826,0.993797938813486
multiclass,optdigits,random,Random,budget_25,seed_2,lightgbm,250,0.0006343999993987381,1.844946199998958,0.9925280909917985,0.8870106761565836,0.8883262238519676,0.9925280909917985
multiclass,optdigits,random,Random,budget_25,seed_2,mlp,250,0.0009783000004972564,0.7901364999997895,0.991492082761812,0.9243772241992882,0.9246313872225709,0.991492082761812
multiclass,optdigits,random,Random,budget_50,seed_2,xgboost,500,0.0007630000000062864,0.5411951000005502,0.99680363122521,0.9448398576512456,0.9448858425283373,0.99680363122521
multiclass,optdigits,random,Random,budget_50,seed_2,lightgbm,500,0.000816399999166606,2.468429099999412,0.9967220555149254,0.9466192170818505,0.9468825833193186,0.9967220555149254
multiclass,optdigits,random,Random,budget_50,seed_2,mlp,500,0.0008288000008178642,0.9040165999995224,0.9939160052360305,0.9537366548042705,0.9539395782110429,0.9939160052360305
multiclass,optdigits,herding,Herding,budget_25,seed_2,xgboost,250,0.03200740000102087,0.3825544000010268,0.9937966897796743,0.9048042704626335,0.9054581995664572,0.9937966897796743
multiclass,optdigits,herding,Herding,budget_25,seed_2,lightgbm,250,0.036905299999489216,1.9212181000002602,0.9941161196030583,0.9137010676156584,0.9144449154287321,0.9941161196030583
multiclass,optdigits,herding,Herding,budget_25,seed_2,mlp,250,0.0331160000005184,0.5156955000002199,0.9944818082316983,0.9323843416370107,0.9328745470324125,0.9944818082316983
multiclass,optdigits,herding,Herding,budget_50,seed_2,xgboost,500,0.05995400000028894,0.5623947999993106,0.996500962230737,0.9297153024911032,0.9302203875318724,0.996500962230737
multiclass,optdigits,herding,Herding,budget_50,seed_2,lightgbm,500,0.05524360000163142,2.73583890000009,0.9965223425245989,0.9288256227758007,0.9290677629560777,0.9965223425245989
multiclass,optdigits,herding,Herding,budget_50,seed_2,mlp,500,0.06393740000021353,0.8859478000013041,0.9963693684471405,0.9537366548042705,0.9537958989970582,0.9963693684471405
multiclass,optdigits,k_center,K-center,budget_25,seed_2,xgboost,250,0.21828840000125638,0.44726210000044375,0.9958629238399903,0.9181494661921709,0.9189806724176496,0.9958629238399903
multiclass,optdigits,k_center,K-center,budget_25,seed_2,lightgbm,250,0.21514789999855566,2.142352499999106,0.9953530036666081,0.9225978647686833,0.9232244554702597,0.9953530036666081
multiclass,optdigits,k_center,K-center,budget_25,seed_2,mlp,250,0.23445499999979802,0.7160635000000184,0.9973773914729887,0.9430604982206405,0.943363697855296,0.9973773914729887
multiclass,optdigits,k_center,K-center,budget_50,seed_2,xgboost,500,0.46497590000035416,0.6497028000012506,0.9977502193597625,0.943950177935943,0.9447153640187474,0.9977502193597625
multiclass,optdigits,k_center,K-center,budget_50,seed_2,lightgbm,500,0.4326277999989543,3.5346110999998928,0.9979580823715946,0.9430604982206405,0.9434358466536235,0.9979580823715946
multiclass,optdigits,k_center,K-center,budget_50,seed_2,mlp,500,0.44794630000069446,1.0350945999998657,0.998885524470597,0.9688612099644128,0.9688022130956092,0.998885524470597
multiclass,optdigits,full_data,Full data,budget_25,seed_2,xgboost,3372,2.6100000468431972e-05,1.99898740000026,0.9992463039709765,0.9715302491103203,0.9716319612967087,0.9992463039709765
multiclass,optdigits,full_data,Full data,budget_25,seed_2,lightgbm,3372,8.279999929072801e-05,5.769770700000663,0.9994943163551536,0.9768683274021353,0.9769129238789223,0.9994943163551536
multiclass,optdigits,full_data,Full data,budget_25,seed_2,mlp,3372,2.620000122988131e-05,2.9103481999991345,0.9995263004098713,0.9813167259786477,0.9813882268633722,0.9995263004098713
multiclass,optdigits,full_data,Full data,budget_50,seed_2,xgboost,3372,2.9799999538226984e-05,2.0062746000003244,0.9992463039709765,0.9715302491103203,0.9716319612967087,0.9992463039709765
multiclass,optdigits,full_data,Full data,budget_50,seed_2,lightgbm,3372,3.319999996165279e-05,5.294736300000295,0.9994943163551536,0.9768683274021353,0.9769129238789223,0.9994943163551536
multiclass,optdigits,full_data,Full data,budget_50,seed_2,mlp,3372,2.5299999833805487e-05,2.8986865999995644,0.9995263004098713,0.9813167259786477,0.9813882268633722,0.9995263004098713
multiclass,satimage,histdistill,HistDistill,budget_25,seed_2,xgboost,150,2.3840124999987893,0.2546775999999227,0.9603625536577471,0.8032659409020217,0.7880836012630743,0.9603625536577471
multiclass,satimage,histdistill,HistDistill,budget_25,seed_2,lightgbm,150,2.381367299998601,0.8485950000012963,0.9646521446564976,0.7993779160186625,0.7838819527625862,0.9646521446564976
multiclass,satimage,histdistill,HistDistill,budget_25,seed_2,mlp,150,2.3318894999993063,0.5115362999986246,0.9691910390070659,0.8258164852255054,0.8059163716591194,0.9691910390070659
multiclass,satimage,histdistill,HistDistill,budget_50,seed_2,xgboost,300,2.862290999999459,0.3916258999997808,0.9765679433021407,0.8351477449455676,0.820636069690431,0.9765679433021407
multiclass,satimage,histdistill,HistDistill,budget_50,seed_2,lightgbm,300,3.0017580000003363,1.3536148999992292,0.9738250827794174,0.8499222395023328,0.8352401193310096,0.9738250827794174
multiclass,satimage,histdistill,HistDistill,budget_50,seed_2,mlp,300,2.9925450000009732,0.9698226000000432,0.9781571537373223,0.8506998444790047,0.8320098630776611,0.9781571537373223
multiclass,satimage,random,Random,budget_25,seed_2,xgboost,150,0.0006150999997771578,0.24746150000100897,0.962480608701472,0.8094867807153966,0.7968995485566429,0.962480608701472
multiclass,satimage,random,Random,budget_25,seed_2,lightgbm,150,0.0007322999990719836,0.7210069000011572,0.9598999461484627,0.8141524105754276,0.7991447184646431,0.9598999461484627
multiclass,satimage,random,Random,budget_25,seed_2,mlp,150,0.000719700001354795,0.5956344000005629,0.9660739435540754,0.8258164852255054,0.8065895712673677,0.9660739435540754
multiclass,satimage,random,Random,budget_50,seed_2,xgboost,300,0.000856700000440469,0.3547515000009298,0.9690330572167403,0.812597200622084,0.8036446888908575,0.9690330572167403
multiclass,satimage,random,Random,budget_50,seed_2,lightgbm,300,0.0008859999998094281,1.1719682999992074,0.9673925101973823,0.8172628304821151,0.8065969367994844,0.9673925101973823
multiclass,satimage,random,Random,budget_50,seed_2,mlp,300,0.0007343999986915151,1.0814258999998856,0.9697231845040083,0.8421461897356143,0.8274546167754658,0.9697231845040083
multiclass,satimage,herding,Herding,budget_25,seed_2,xgboost,150,0.026107800000318093,0.18260869999903662,0.9228268703550345,0.7410575427682737,0.7241760104055124,0.9228268703550345
multiclass,satimage,herding,Herding,budget_25,seed_2,lightgbm,150,0.026378900000054273,0.8086763000010251,0.9126131614810067,0.7208398133748056,0.7048803393688376,0.9126131614810067
multiclass,satimage,herding,Herding,budget_25,seed_2,mlp,150,0.03224369999952614,0.4620292999989033,0.9519589456387242,0.7799377916018663,0.766444549154809,0.9519589456387242
multiclass,satimage,herding,Herding,budget_50,seed_2,xgboost,300,0.03815700000086508,0.25205949999872246,0.933259231138445,0.7325038880248833,0.7203639471537001,0.933259231138445
multiclass,satimage,herding,Herding,budget_50,seed_2,lightgbm,300,0.04456270000082441,0.8322492000006605,0.9293379523271105,0.6990668740279938,0.6870372349830857,0.9293379523271105
multiclass,satimage,herding,Herding,budget_50,seed_2,mlp,300,0.04256100000020524,0.6603302000003168,0.9482008897244371,0.7674961119751167,0.7556389505299639,0.9482008897244371
multiclass,satimage,k_center,K-center,budget_25,seed_2,xgboost,150,0.15182110000023386,0.3313499999985652,0.9633964097368306,0.7908242612752722,0.7840284427400753,0.9633964097368306
multiclass,satimage,k_center,K-center,budget_25,seed_2,lightgbm,150,0.132154900000387,1.0348986000008153,0.9539373002674427,0.7667185069984448,0.7523201449931137,0.9539373002674427
multiclass,satimage,k_center,K-center,budget_25,seed_2,mlp,150,0.14605699999992794,0.5119897999993555,0.9424994956302074,0.6811819595645412,0.694089423156738,0.9424994956302074
multiclass,satimage,k_center,K-center,budget_50,seed_2,xgboost,300,0.2695301000003383,0.4329995999996754,0.9731160064675791,0.8265940902021773,0.8190485285712693,0.9731160064675791
multiclass,satimage,k_center,K-center,budget_50,seed_2,lightgbm,300,0.29881360000035784,1.7523216999998112,0.9713289626840985,0.8172628304821151,0.8090024593801357,0.9713289626840985
multiclass,satimage,k_center,K-center,budget_50,seed_2,mlp,300,0.25759689999904367,1.099659999999858,0.9621105121873934,0.7667185069984448,0.770169425044623,0.9621105121873934
multiclass,satimage,full_data,Full data,budget_25,seed_2,xgboost,3858,2.0900000890833326e-05,1.366609700000481,0.9878115794506649,0.9051321928460342,0.8863183844477834,0.9878115794506649
multiclass,satimage,full_data,Full data,budget_25,seed_2,lightgbm,3858,2.1000001652282663e-05,3.57873649999965,0.9905626781239141,0.9237947122861586,0.908287050104419,0.9905626781239141
multiclass,satimage,full_data,Full data,budget_25,seed_2,mlp,3858,2.3800001144991256e-05,12.280858600001011,0.9896566187298883,0.9191290824261276,0.9020052727108151,0.9896566187298883
multiclass,satimage,full_data,Full data,budget_50,seed_2,xgboost,3858,2.8899999961140566e-05,1.3630385999986174,0.9878115794506649,0.9051321928460342,0.8863183844477834,0.9878115794506649
multiclass,satimage,full_data,Full data,budget_50,seed_2,lightgbm,3858,2.8700000257231295e-05,7.522405100000469,0.9905626781239141,0.9237947122861586,0.908287050104419,0.9905626781239141
multiclass,satimage,full_data,Full data,budget_50,seed_2,mlp,3858,2.469999890308827e-05,10.7953538999991,0.9896566187298883,0.9191290824261276,0.9020052727108151,0.9896566187298883
multiclass,vehicle,histdistill,HistDistill,budget_25,seed_2,xgboost,100,0.33402600000044913,0.14901490000011108,0.896655427905428,0.6823529411764706,0.6730432260311565,0.896655427905428
multiclass,vehicle,histdistill,HistDistill,budget_25,seed_2,lightgbm,100,0.336523699999816,2.4637584000010975,0.8721277008581696,0.6529411764705882,0.650202290873635,0.8721277008581696
multiclass,vehicle,histdistill,HistDistill,budget_25,seed_2,mlp,100,0.3553841000011744,0.550623999999516,0.9090123938561439,0.7411764705882353,0.7379188943489624,0.9090123938561439
multiclass,vehicle,histdistill,HistDistill,budget_50,seed_2,xgboost,200,0.4896924999993644,0.3002453000008245,0.9211379982864358,0.7235294117647059,0.7167098511025523,0.9211379982864358
multiclass,vehicle,histdistill,HistDistill,budget_50,seed_2,lightgbm,200,0.44862860000102955,2.513553700000557,0.9177170919358419,0.7588235294117647,0.7577187302180297,0.9177170919358419
multiclass,vehicle,histdistill,HistDistill,budget_50,seed_2,mlp,200,0.40223100000002887,0.939892599999439,0.9425684948731824,0.7941176470588235,0.7952432626127405,0.9425684948731824
multiclass,vehicle,random,Random,budget_25,seed_2,xgboost,100,0.0005873999998584623,0.1596531999985018,0.8893342508186257,0.6647058823529411,0.6667797052302074,0.8893342508186257
multiclass,vehicle,random,Random,budget_25,seed_2,lightgbm,100,0.000387399999453919,1.1213124999994761,0.8600025668775669,0.6705882352941176,0.6784316426467767,0.8600025668775669
multiclass,vehicle,random,Random,budget_25,seed_2,mlp,100,0.00038859999949636403,0.46689450000121724,0.9251734420093796,0.7588235294117647,0.7612032065829043,0.9251734420093796
multiclass,vehicle,random,Random,budget_50,seed_2,xgboost,200,0.00040699999954085797,0.21127379999961704,0.9118432955932956,0.7176470588235294,0.7160178621490649,0.9118432955932956
multiclass,vehicle,random,Random,budget_50,seed_2,lightgbm,200,0.00043400000140536577,1.3170989000009286,0.9200239560786436,0.7529411764705882,0.7494451365966799,0.9200239560786436
multiclass,vehicle,random,Random,budget_50,seed_2,mlp,200,0.0004336000001785578,0.5884549000002153,0.9450605124042625,0.8411764705882353,0.8421209549515523,0.9450605124042625
multiclass,vehicle,herding,Herding,budget_25,seed_2,xgboost,100,0.0067866999997932,0.12916870000117342,0.8652495507964257,0.6705882352941176,0.6592379006913891,0.8652495507964257
multiclass,vehicle,herding,Herding,budget_25,seed_2,lightgbm,100,0.007250500000736793,0.7181486999998015,0.83918901627886,0.6411764705882353,0.6291957338928228,0.83918901627886
multiclass,vehicle,herding,Herding,budget_25,seed_2,mlp,100,0.006443499998567859,0.4702043999986927,0.8761065410284161,0.7058823529411765,0.7033736960220967,0.8761065410284161
multiclass,vehicle,herding,Herding,budget_50,seed_2,xgboost,200,0.011535199999343604,0.1878100000012637,0.9178373969780219,0.7411764705882353,0.7319718516821536,0.9178373969780219
multiclass,vehicle,herding,Herding,budget_50,seed_2,lightgbm,200,0.010442900000271038,1.0011646000002656,0.9105472825785326,0.7,0.6925879775334556,0.9105472825785326
multiclass,vehicle,herding,Herding,budget_50,seed_2,mlp,200,0.01126000000112981,0.5811496000005718,0.9375012921106671,0.788235294117647,0.7912003624002784,0.9375012921106671
multiclass,vehicle,k_center,K-center,budget_25,seed_2,xgboost,100,0.10274530000060622,0.17759189999924274,0.9190146181943056,0.7529411764705882,0.7425620818809674,0.9190146181943056
multiclass,vehicle,k_center,K-center,budget_25,seed_2,lightgbm,100,0.0784871000014391,0.647138399999676,0.9063723039113665,0.7411764705882353,0.7285507550213433,0.9063723039113665
multiclass,vehicle,k_center,K-center,budget_25,seed_2,mlp,100,0.07302990000061982,0.4237640999999712,0.9420776966089466,0.8117647058823529,0.8128167464055833,0.9420776966089466
multiclass,vehicle,k_center,K-center,budget_50,seed_2,xgboost,200,0.12761929999942367,0.1881799000002502,0.9288425766941393,0.7647058823529411,0.7574942199495258,0.9288425766941393
multiclass,vehicle,k_center,K-center,budget_50,seed_2,lightgbm,200,0.1385616999996273,0.8281990000014048,0.9192955395299145,0.7411764705882353,0.73758668483946,0.9192955395299145
multiclass,vehicle,k_center,K-center,budget_50,seed_2,mlp,200,0.13910949999990407,0.6112562999987858,0.9559370664058163,0.8176470588235294,0.8192432690610431,0.9559370664058163
multiclass,vehicle,full_data,Full data,budget_25,seed_2,xgboost,507,1.4299999747890979e-05,0.26323690000026545,0.9322296626984127,0.7705882352941177,0.7643672741611947,0.9322296626984127
multiclass,vehicle,full_data,Full data,budget_25,seed_2,lightgbm,507,2.13999992411118e-05,1.4512801000000763,0.9397709408646909,0.788235294117647,0.7857564712632041,0.9397709408646909
multiclass,vehicle,full_data,Full data,budget_25,seed_2,mlp,507,2.519999907235615e-05,1.4511536000009073,0.9640575180028306,0.8411764705882353,0.8420669208821819,0.9640575180028306
multiclass,vehicle,full_data,Full data,budget_50,seed_2,xgboost,507,2.0900000890833326e-05,0.26452450000033423,0.9322296626984127,0.7705882352941177,0.7643672741611947,0.9322296626984127
multiclass,vehicle,full_data,Full data,budget_50,seed_2,lightgbm,507,2.0700001186924055e-05,1.2123534999991534,0.9397709408646909,0.788235294117647,0.7857564712632041,0.9397709408646909
multiclass,vehicle,full_data,Full data,budget_50,seed_2,mlp,507,2.099999983329326e-05,1.4591039000006276,0.9640575180028306,0.8411764705882353,0.8420669208821819,0.9640575180028306
