dataset,method,method_label,budget,seed,checkpoint,rho_max,rho_mean,rho_p90,rows
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_2,25,1.9225811958312988,0.6182116187736392,0.9906086770817638,50
phoneme,histdistill_importance,ImportanceSample,budget_25,seed_2,50,2.62442883849144,0.9388505812361836,1.6966117501258853,50
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_0,1,0.3913423418998718,0.26663362443447114,0.32098283767700203,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_0,5,0.6199565529823303,0.21571629725396632,0.429751992225647,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_0,10,0.8038028478622437,0.29098035423085095,0.558014303445816,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_0,25,1.4892637729644775,0.5213973119668662,0.9119983267039062,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_0,50,2.2221556305885315,0.7197498421184718,1.264238089323044,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_1,1,0.25476568937301636,0.09559317231178284,0.1902351975440979,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_1,5,0.7589090168476105,0.26619659274816515,0.5489021837711334,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_1,10,1.0764411687850952,0.35954780897125604,0.7592000454664232,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_1,25,1.7135567665100098,0.48957818606868386,1.0481966570019723,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_1,50,2.3103062510490417,0.6827349441312254,1.3581193387508395,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_2,1,0.8633885234594345,0.715531486608088,0.7869676500558853,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_2,5,1.0714245215058327,0.540191996730864,0.7628118619322778,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_2,10,1.0695849359035492,0.47287724108435214,0.979989618062973,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_2,25,1.8542473912239075,0.5182115250080824,1.0850635319948196,100
phoneme,histdistill_importance,ImportanceSample,budget_50,seed_2,50,2.679127424955368,0.7139439626596868,1.3973261415958405,100
phoneme,random,Random,budget_25,seed_0,1,0.9813899993896484,0.8666524548828601,0.9072812654078006,50
phoneme,random,Random,budget_25,seed_0,5,1.0600739270448685,0.8278547405637801,1.0024506412446499,50
phoneme,random,Random,budget_25,seed_0,10,1.257447600364685,0.8281891529262065,1.0830562252551317,50
phoneme,random,Random,budget_25,seed_0,25,1.943246603012085,0.9552438370883465,1.572344681620598,50
phoneme,random,Random,budget_25,seed_0,50,2.8853375911712646,1.2213288870453836,2.2365393340587616,50
phoneme,random,Random,budget_25,seed_1,1,1.02221504971385,0.8509052053093911,0.9564209394156933,50
phoneme,random,Random,budget_25,seed_1,5,1.2770894691348076,0.7705233273655177,0.9896662637591362,50
phoneme,random,Random,budget_25,seed_1,10,1.6695805713534355,0.7677615781873465,1.1007417142391205,50
phoneme,random,Random,budget_25,seed_1,25,2.2457461655139923,0.8292429183423519,1.5108004767447711,50
phoneme,random,Random,budget_25,seed_1,50,2.5093933939933777,0.9719230161979795,2.0649484902620316,50
phoneme,random,Random,budget_25,seed_2,1,1.0738937184214592,0.8548924270272255,0.9887717887759209,50
phoneme,random,Random,budget_25,seed_2,5,1.4076544344425201,0.7691921761259437,1.0218979924917222,50
phoneme,random,Random,budget_25,seed_2,10,1.6937158703804016,0.7160132424160838,1.1573460459709168,50
phoneme,random,Random,budget_25,seed_2,25,2.5802021622657776,0.7668579342961311,1.5265690609812737,50
phoneme,random,Random,budget_25,seed_2,50,3.196139931678772,1.0324791467934846,2.2915373265743257,50
phoneme,random,Random,budget_50,seed_0,1,1.1082136631011963,0.8514277262520045,0.9280566647648811,100
phoneme,random,Random,budget_50,seed_0,5,1.2307172417640686,0.8044834359362721,1.0852267742156985,100
phoneme,random,Random,budget_50,seed_0,10,1.5601646304130554,0.7998638464789838,1.1858387693762786,100
phoneme,random,Random,budget_50,seed_0,25,2.3474655747413635,0.9045206520147622,1.6009772647172213,100
phoneme,random,Random,budget_50,seed_0,50,3.5030527263879776,1.1227145054191352,2.1135885357856754,100
phoneme,random,Random,budget_50,seed_1,1,0.9849041700363159,0.8459759050421417,0.8899274338036776,100
phoneme,random,Random,budget_50,seed_1,5,1.1694342494010925,0.7817497347667813,1.0123118244111537,100
phoneme,random,Random,budget_50,seed_1,10,1.4161236584186554,0.7580778968427331,1.099541985988617,100
phoneme,random,Random,budget_50,seed_1,25,2.101736932992935,0.8101184058189392,1.3978066135197884,100
phoneme,random,Random,budget_50,seed_1,50,3.072337046265602,1.0814227880351246,1.9975666582584382,100
phoneme,random,Random,budget_50,seed_2,1,1.1069095954298973,0.8452434657886624,0.9469983875751495,100
phoneme,random,Random,budget_50,seed_2,5,1.4528265595436096,0.7798216962441802,1.1782878182828427,100
phoneme,random,Random,budget_50,seed_2,10,1.8973963260650635,0.7792638804577291,1.298643580079079,100
phoneme,random,Random,budget_50,seed_2,25,2.2144015431404114,0.9117440194729716,1.476818645000458,100
phoneme,random,Random,budget_50,seed_2,50,2.9188713431358337,1.089197019189596,1.9865113496780402,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_0,1,0.6223788112401962,0.49023374140262604,0.6025746911764145,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_0,5,0.9892878234386444,0.4521053045243025,0.6920308232307435,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_0,10,1.496954470872879,0.4701082324236631,0.8226811349391939,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_0,25,2.280783534049988,0.5015499682724476,1.0230925619602205,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_0,50,2.6135776042938232,0.7093635946512222,1.3485956907272338,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_1,1,0.7319751903414726,0.4986837938427925,0.6475801393389702,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_1,5,1.0266753733158112,0.45362381123006346,0.6772237032651902,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_1,10,1.4258217811584473,0.4671294231340289,0.7607012644410134,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_1,25,1.8179838135838509,0.525738720446825,0.9413624048233032,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_1,50,1.9817446768283844,0.6958373183012009,1.3346346139907836,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_2,1,0.6815090924501419,0.490290667116642,0.6628785878419876,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_2,5,0.8977094814181328,0.42806524300947785,0.7010736405849457,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_2,10,1.0238235890865326,0.4387239871546626,0.7573346078395844,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_2,25,1.364474579691887,0.5240447825193405,0.9136094689369202,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_25,seed_2,50,2.0224873423576355,0.5836342370510101,1.178110456466675,50
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1,0.6898158714175224,0.49099881410598756,0.5918115615844728,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_0,5,1.3302809596061707,0.45475627057254314,0.7245247751474381,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10,1.7728730738162994,0.47956961069256065,0.9055294126272202,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_0,25,2.2751622200012207,0.5345265533402562,1.1383775539696217,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_0,50,2.9601569175720215,0.6909287862479687,1.3809580624103548,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1,0.7234957665205002,0.5043745873868466,0.6391007155179977,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_1,5,1.305168017745018,0.47894349744543435,0.7535037778317932,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10,1.917736679315567,0.5038473553210497,0.946924725174904,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_1,25,2.4399607181549072,0.5147067953273654,1.0687443524599078,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_1,50,2.7606525123119354,0.5549254705756903,1.0853662192821505,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1,0.6954693868756294,0.5116865576058626,0.6650814637541771,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_2,5,1.0353215485811234,0.4572835899144411,0.6889590471982958,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10,1.2658123970031738,0.4454331129975617,0.7071131497621538,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_2,25,1.6889068186283112,0.49268053847248666,1.0539536215364935,100
qsar_biodeg,histdistill_refined,HistDistill-Refined,budget_50,seed_2,50,2.2897287011146545,0.5787784900143742,1.1652347922325135,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_0,1,0.4518720805644989,0.24346590280532837,0.4332377552986145,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_0,5,0.7883358001708984,0.3553938753902912,0.6950028359889985,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_0,10,1.249414935708046,0.5503813034296036,1.121687898039818,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_0,25,2.3216457962989807,0.6957631761580706,1.309160467982293,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_0,50,2.810081698000431,0.9163409484922886,1.8058288455009461,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_1,1,0.32131385803222656,0.08697011709213257,0.19974792003631592,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_1,5,0.604502260684967,0.16650804847478867,0.3864147126674653,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_1,10,1.3755478858947754,0.305861586779356,0.7969386160373688,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_1,25,2.804702639579773,0.7256173672527075,1.6877066444605593,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_1,50,4.20983350276947,1.0459334573149681,2.3700872853398334,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_2,1,0.47769398987293243,0.2600191506743431,0.3710993677377701,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_2,5,0.9335208982229233,0.3551030683517456,0.767091378569603,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_2,10,1.7603400945663452,0.5548148746043444,1.5028111696243287,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_2,25,2.956336736679077,0.8447512735426426,2.0632942855358127,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_25,seed_2,50,4.4928025007247925,1.1640882287174463,2.3214605808258058,50
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_0,1,0.37784630060195923,0.14991531133651734,0.23386153578758273,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_0,5,0.8474197685718536,0.2670923539251089,0.7449257075786591,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_0,10,1.2015669420361519,0.3378421080484986,0.6940820619463924,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_0,25,2.05791799351573,0.6056372936069966,1.2796769678592685,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_0,50,3.132773593068123,0.8246088890731335,1.6469266176223756,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_1,1,0.8060704097151756,0.5888487991690635,0.8060704097151756,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_1,5,1.4780575037002563,0.612201835103333,1.0993337352760137,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_1,10,1.5854036882519722,0.652637921338901,1.1911670103669179,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_1,25,2.273894876241684,0.8391894160583615,1.7908412933349611,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_1,50,2.7829589247703552,1.1463537810742854,2.338905650377274,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_2,1,0.640207901597023,0.44434678584337234,0.552243784070015,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_2,5,0.9073672592639923,0.37615255288779736,0.68202563226223,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_2,10,1.6714972257614136,0.45172222319990396,0.8297160625457769,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_2,25,3.48943829536438,0.8093042505905033,1.7726322866976272,100
qsar_biodeg,histdistill_greedy,Pure greedy selector,budget_50,seed_2,50,4.692303419113159,1.2094736420735717,2.5776609256863603,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_0,1,0.27806591987609863,0.09062029719352722,0.17889955639839175,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_0,5,0.8218687176704407,0.2137976510822773,0.3972486138343812,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_0,10,1.0842720568180084,0.336127200499177,0.6621936827898026,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_0,25,1.3486315310001373,0.49180178172886374,1.0856324300169946,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_0,50,1.9643462896347046,0.6233315605670213,1.2845489114522934,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_1,1,0.4272227883338928,0.2748395812511444,0.3904174566268921,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_1,5,1.1705366000533104,0.39179558143019677,0.6165615238249302,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_1,10,1.551367610692978,0.45413076393306256,0.8854443665593864,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_1,25,1.7483118176460266,0.5749221342988312,1.0562090158462525,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_1,50,1.8400538563728333,0.5631833131611347,1.1913159847259522,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_2,1,0.43027836084365845,0.1595999240875244,0.22930610179901123,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_2,5,0.5496317148208618,0.20019884571433066,0.38265128135681153,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_2,10,1.0238798633217812,0.27876448281109334,0.5544539712369445,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_2,25,1.4756037890911102,0.40325037471950054,0.8386769413948059,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_25,seed_2,50,1.2901759147644043,0.486120143532753,1.149829261004925,50
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_0,1,0.43780773878097534,0.22974459528923036,0.3299612075090411,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_0,5,1.0463051572442055,0.2609944961592555,0.4868800006806851,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_0,10,1.3009952008724213,0.33349947597831486,0.729864811897278,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_0,25,1.9221185445785522,0.460638043936342,1.0322778686881067,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_0,50,2.1546087861061096,0.5522285241633653,1.1669048085808755,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_1,1,0.30740004777908325,0.0654510247707367,0.1381799578666687,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_1,5,0.6153871044516563,0.18081576678901912,0.43752525150775917,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_1,10,0.7819900512695312,0.2254153210669756,0.45473247766494757,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_1,25,1.3775478601455688,0.41645610880106687,0.823561304807663,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_1,50,2.009256601333618,0.5192759736254812,1.0235028974711897,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_2,1,0.35372525453567505,0.11588315308094024,0.17121431827545183,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_2,5,0.7021153569221497,0.16938368402421475,0.3345255620777607,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_2,10,0.921003669500351,0.2792830882035196,0.5912999287247658,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_2,25,1.2735545635223389,0.3562360409647226,0.8388605177402497,100
qsar_biodeg,histdistill_importance,ImportanceSample,budget_50,seed_2,50,1.4044111371040344,0.4009072693809867,0.8564616829156876,100
