dataset,method,budget,seed,trial,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,full_val_auc,distilled_val_auc,full_seconds,distilled_seconds
phoneme,histdistill_refined,budget_50,seed_0,66,131,5,0.06939633694234351,0.9483644234262317,0.6967467371496963,0.796269520644007,1.6092614945000723,0.008600381500970533,0.948184881166697,0.8837865625051613,0.08222579999710433,0.04760050000186311
phoneme,histdistill_refined,budget_50,seed_0,67,65,3,0.0554824030352588,3.213276750898548,0.7182366738272556,0.9566250070893514,0.2603174203997159,1.6536159616749766,0.9174566865410343,0.8633540885593011,0.0496015000026091,0.03338249999796972
phoneme,histdistill_refined,budget_50,seed_0,68,65,5,0.1434090211034795,1.0247814816125072,0.9439530209927867,0.7306775787218953,0.3796560342807794,0.3553662421716397,0.9503278444844502,0.8850500437676515,0.05873240000073565,0.03488880000077188
phoneme,histdistill_refined,budget_50,seed_0,69,149,3,0.02900057667393205,7.097783968901115,0.654548814074715,0.8238086505177085,3.5174877390231236,0.26502984529816165,0.9202190034188316,0.8276256461922142,0.07751089999510441,0.038536599997314624
phoneme,histdistill_refined,budget_50,seed_0,70,52,4,0.07132705942225465,4.084462558188429,0.8945081596076094,0.9387547137319522,2.801962915536355,1.1657198907892914,0.9318793664425982,0.8523399177498472,0.04746470000100089,0.031290200000512414
phoneme,histdistill_refined,budget_50,seed_0,71,70,3,0.030905930728214265,0.7874559744911501,0.9549226510709438,0.7432752190763339,4.672194015868722,0.6121726860056997,0.9026500074322428,0.8516400482269971,0.048996099998475984,0.03344379999907687
phoneme,histdistill_refined,budget_50,seed_0,72,81,2,0.04431637970817487,1.4525645749544047,0.6862880376364452,0.800416452554923,2.8690090128733217,0.8276397726572686,0.8944002180124532,0.8656126645415958,0.04972060000000056,0.03247499999997672
phoneme,histdistill_refined,budget_50,seed_0,73,81,3,0.17956451441050977,0.9083234985373563,0.8403701302001139,0.9957147000149467,0.6188795525857146,1.1828386133175839,0.9389523840983037,0.8753571605529589,0.05577559999801451,0.03318340000259923
phoneme,histdistill_refined,budget_50,seed_0,74,142,4,0.03138802867769925,3.6415233532942812,0.9692257722461183,0.9743017340026278,0.9818797888773146,0.7050225740569096,0.9352176821312368,0.8663455662543149,0.07974899999680929,0.04350700000213692
phoneme,histdistill_refined,budget_50,seed_0,75,145,4,0.1613581659577715,7.529444535152255,0.7490342941723093,0.9774902945442894,2.0352360363369986,1.743674235145548,0.9399020595570382,0.8282759674302607,0.07309520000126213,0.034957800002302974
phoneme,histdistill_refined,budget_50,seed_0,76,128,2,0.1717544631819967,4.0392034861239585,0.7082810823312224,0.8390422842677467,0.0880649390161158,1.449175596721241,0.9281446644755315,0.8507089533750639,0.06114500000694534,0.03873109999403823
phoneme,histdistill_refined,budget_50,seed_0,77,82,4,0.07829325755157014,5.237640123787624,0.9194052176644354,0.6821003741817052,2.392301946421232,1.08293133562153,0.9365203891191967,0.8505107602358499,0.06006169999454869,0.03415360000508372
phoneme,histdistill_refined,budget_50,seed_0,78,65,2,0.04961215440680575,2.05163819217719,0.9505960229194312,0.9586660039408959,0.08394897979053773,0.8843089118753049,0.890145259054949,0.8593530645614151,0.04825200000050245,0.034021899999061134
phoneme,histdistill_refined,budget_50,seed_0,79,148,5,0.08210432007627551,5.354112715843623,0.8590410406697946,0.7280625599490694,0.6416783753506906,1.0303096815362551,0.9454803706211703,0.8406052322988753,0.08322040000348352,0.0361960000009276
phoneme,histdistill_refined,budget_50,seed_0,80,71,5,0.050458924981152224,0.9592365124842637,0.9121002895805211,0.7968533256184607,0.5841669313043374,1.95317296966799,0.9405296711645498,0.8705922671643517,0.0633187999992515,0.03100350000022445
phoneme,histdistill_refined,budget_50,seed_0,81,137,4,0.09417550345397412,6.660143740711828,0.9007031850356892,0.9841703314652903,1.244072850817474,1.1748298097031713,0.9428336664079146,0.8327146679439114,0.07269789999554632,0.03199460000178078
